row_id,region,year,index,field_004,field_005,field_006,index_2
49,天津市,2005,0.34481999999999996,0.33011342699999996,0.100204692,0.40674967199999995,0.4254973609419408
50,天津市,2006,0.2609568,0.1586617344,0.07600627756799999,0.30490844904000003,0.6632132214987309
51,天津市,2007,0.3773304,0.25449048828,0.079903485504,0.43667503865999996,0.5001982347565953
52,天津市,2008,0.3800832,0.3574682496,0.086465127168,0.41595355200000006,0.28222768067623083
53,天津市,2009,0.4171824,0.3364576056,0.093473888544,0.441170388,0.24957908099670548
54,天津市,2010,0.391392,0.3159120528,0.0936992448,0.48332998080000006,0.3857513694710163
55,天津市,2011,0.4282464,0.30902260224,0.110204928576,0.53283487704,0.2943865961278367
56,天津市,2012,0.4057344,0.2681904384,0.114185832192,0.49361647104000006,0.3015519512272068
57,天津市,2013,0.35141039999999996,0.18442017791999996,0.08512565529599998,0.3616452279,0.3641611062165492
58,天津市,2014,0.35496,0.24529510799999998,0.098359416,0.432749484,0.48856209150326796
59,天津市,2015,0.410592,0.27427545600000003,0.10486519679999999,0.4849912704,0.479405346426623
60,天津市,2016,0.40633919999999996,0.36544115951999995,0.11367745459199999,0.47459402711999993,0.43889440152463766
61,天津市,2017,0.3710064,0.36217644768,0.087995297952,0.44107095864,0.4484019682679328
62,天津市,2018,0.3888768,0.22827068160000002,0.104576749056,0.4711534089600001,0.33992770975280606
63,天津市,2019,0.38375999999999993,0.35290569599999994,0.10026113759999998,0.4621141979999999,0.40032833020637903
64,天津市,2020,0.471168,0.23680903679999996,0.12113258112,0.5076599615999999,0.342743989405053
65,天津市,2021,0.47310719999999995,0.29722959839999996,0.12058556313599998,0.54883983504,0.4205600760250532
66,天津市,2022,0.554904,0.47835499319999997,0.15672708576,0.6803677944,0.283850900335914
67,河北省,1990,0.175032,0.14691310919999997,0.05242908528,0.19201885559999998,0.6937588555235615
68,河北省,1991,0.1985016,0.13541779152,0.051945883703999995,0.24675733896000002,0.6967702023560516
69,河北省,1992,0.21625919999999998,0.19635254064,0.057096753984,0.21881105856,0.5854548615735193
70,河北省,1993,0.2482584,0.22716884891999997,0.060398786136,0.28761976932,0.6648314820364588
71,河北省,1994,0.28476,0.189265734,0.060280844400000005,0.324925398,0.654480966427869
72,河北省,1995,0.276732,0.17785565639999998,0.07999491923999999,0.2886937407,0.4290071260280705
73,河北省,1996,0.33680639999999995,0.27715798655999996,0.08104909209599999,0.3782420073599999,0.5672101242731731
74,河北省,1997,0.30159359999999996,0.17591954687999997,0.07228595404799999,0.35469669311999996,0.4316073020117138
75,河北省,1998,0.3725568,0.24406195968000002,0.078382225152,0.41525180928,0.5136129578093863
76,河北省,1999,0.3756072,0.2729725326,0.08708452932,0.38739187589999996,0.4777597447546267
77,河北省,2000,0.417456,0.343044468,0.11910019679999999,0.5153494319999999,0.26733356329768887
78,河北省,2001,0.42300719999999997,0.24132560759999996,0.08570125871999999,0.44021301785999994,0.2875601171800386
79,河北省,2002,0.4460016,0.31601443368,0.108427448976,0.46854698087999996,0.44688180490832324
80,河北省,2003,0.47665199999999996,0.25975150739999997,0.13804795224,0.5063593358999999,0.34559804637345487
81,河北省,2004,0.4301568,0.21759481728000002,0.09708638976,0.47337680448,0.40917637475450813
82,河北省,2005,0.53598,0.453573075,0.127536441,0.65201967,0.21334751296690174
83,河北省,2006,0.4777344,0.4252075027200001,0.1317352608,0.55959418944,0.2542626195643437
84,河北省,2007,0.5319432,0.42427789631999996,0.14544922917599998,0.6317357443199999,0.23293840394989543
85,河北省,2008,0.5581632,0.39995184095999997,0.14980542124799998,0.62711030928,0.32338212193136345
86,河北省,2009,0.5791415999999999,0.4027929827999999,0.15786820874399998,0.7229135022,0.2759428782183839
87,河北省,2010,0.504864,0.38526171839999995,0.11504335968,0.5270906376,0.24864121822906762
88,河北省,2011,0.5298024,0.35067620856,0.147221490912,0.5520805909200001,0.34875266703208596
89,河北省,2012,0.6062592,0.46127231232000004,0.130885298688,0.66129237888,0.23894070391014272
90,河北省,2013,0.5944752,0.49956723432,0.147566578896,0.60059829456,0.21968956821075125
91,河北省,2014,0.669936,0.4539151368,0.18762897552,0.715324164,0.15382066346636097
92,河北省,2015,0.589008,0.42803211359999993,0.13498885344,0.6491751671999999,0.2756499062831065
93,河北省,2016,0.7168608,0.52735864752,0.159544539648,0.8734411202399999,0.14518857775456545
94,河北省,2017,0.6280824,0.4463467575600001,0.173771557608,0.67226799684,0.17411728142676822
95,河北省,2018,0.7644384000000001,0.6449184561600001,0.20464780406400002,0.84688308144,0.20426760351128356
96,河北省,2019,0.7054632,0.6736468096799999,0.145501785,0.77387549382,0.2400266945178714
97,河北省,2020,0.68448,0.42437759999999997,0.20352328320000002,0.684497112,0.2912429873772791
98,河北省,2021,0.7033632,0.39736503984,0.17261939654399996,0.8601780254399999,0.2069485580138398
99,河北省,2022,0.7752528,0.42681542903999997,0.17621496144,0.93792021876,0.1693254123042187
100,山西省,1990,0.126792,0.09480871799999999,0.027270423359999994,0.15443582579999998,1.110716764464635
101,山西省,1991,0.14314079999999998,0.1252482,0.037253824607999995,0.17378008824,1.2160753607636676
102,山西省,1992,0.1506816,0.14057086464,0.035200728576,0.17476428672,1.2444120582738702
103,山西省,1993,0.18641999999999997,0.13951672799999998,0.054747825599999994,0.20705669399999996,0.8741551335693596
104,山西省,1994,0.1597008,0.15657864936000002,0.042505964928000003,0.17150268912000002,0.8643663651027421
105,山西省,1995,0.169884,0.10841996880000002,0.04510250316000001,0.2014569414,1.1580843399025218
106,山西省,1996,0.17376,0.11976408,0.0367259136,0.20347295999999998,1.1240216390423572
107,山西省,1997,0.2228904,0.14816639339999998,0.047221560143999995,0.23206791221999998,0.6213367646161522
108,山西省,1998,0.21846239999999997,0.13432160663999998,0.065318072976,0.22886121024,0.5340507107859294
109,山西省,1999,0.25745759999999995,0.2510855243999999,0.06252357815999998,0.3089105013599999,0.7201574162114462
110,山西省,2000,0.206016,0.1646170848,0.04765356096000001,0.2094564672,0.827557082945014
111,山西省,2001,0.245448,0.2372623092,0.07361967311999999,0.2589108228,0.7346566278804472
112,山西省,2002,0.2794176,0.25450752096,0.06676962969599999,0.30674464128,0.5605946082136558
113,山西省,2003,0.28963439999999996,0.21127381307999998,0.06521987419199998,0.33698238353999993,0.4903077811199223
114,山西省,2004,0.29053439999999997,0.18088671743999998,0.08188712063999999,0.35533083456,0.6847381927923165
115,山西省,2005,0.2409,0.13244682,0.05063718,0.29505432,0.47559153175591534
116,山西省,2006,0.2840448,0.24633785279999998,0.06652329216,0.34097447904,0.5564615159298815
117,山西省,2007,0.2761128,0.19325134872,0.077858287344,0.33856261254000003,0.5169988497454664
118,山西省,2008,0.371616,0.23532583199999998,0.08935878336,0.4612311984,0.45350576939636617
119,山西省,2009,0.2829936,0.15158552184000001,0.078938234784,0.32537896644000003,0.5968332852757093
120,山西省,2010,0.383616,0.2900328768,0.10374127488,0.40287352319999997,0.41958625291958623
121,山西省,2011,0.3614352,0.19465092696000003,0.1049969256,0.36457065035999997,0.5121803299733949
122,山西省,2012,0.42647039999999997,0.40868658432,0.116460536832,0.42884797247999995,0.3073366873761931
123,山西省,2013,0.40740479999999996,0.31021838496,0.08306169062399998,0.42169452335999996,0.3826169942033084
124,山西省,2014,0.37593119999999997,0.27307642367999996,0.09997890263999999,0.43805383079999993,0.31308920355639547
125,山西省,2015,0.37632,0.191396352,0.0889695744,0.422014656,0.3419430272108844
126,山西省,2016,0.378,0.374031,0.08708742,0.45852345000000005,0.32701058201058203
127,山西省,2017,0.40048799999999996,0.2758160855999999,0.09424283615999998,0.4028709036,0.497143484948363
128,山西省,2018,0.49074719999999994,0.36644093423999996,0.10846985361599998,0.5981472247199999,0.40301809159583596
129,山西省,2019,0.5384808,0.4128801534,0.15375242282399998,0.59390393634,0.22645189949205247
130,山西省,2020,0.443616,0.41440388640000003,0.12418142688,0.47280593280000005,0.3837778619346462
131,山西省,2021,0.48009359999999995,0.4095198408,0.10568780510399998,0.53009534844,0.2996082430592702
132,山西省,2022,0.511056,0.39862368,0.14977518192,0.5301567179999999,0.3311378792148023
133,内蒙古自治区,1990,0.042983999999999994,0.041627854799999996,0.012675121919999999,0.04755857219999999,2.4804578447794534
134,内蒙古自治区,1991,0.037831199999999995,0.03675868548,0.010875713375999999,0.04069785918,3.8034743809342557
135,内蒙古自治区,1992,0.0441504,0.04127400144,0.01250780832,0.04723982424,4.214684351670653
136,内蒙古自治区,1993,0.060528,0.0441733344,0.01349895456,0.07193450159999999,2.850581549035158
137,内蒙古自治区,1994,0.0557424,0.03822813792,0.011903232096,0.06645887639999999,2.3355650276988436
138,内蒙古自治区,1995,0.0711,0.06088293,0.014506533,0.0887559075,2.7654008438818565
139,内蒙古自治区,1996,0.0623232,0.0580696416,0.013159543680000002,0.06361017408,2.8251116759088104
140,内蒙古自治区,1997,0.0414936,0.02386296936,0.011089994471999999,0.044386741259999994,4.776881253976517
141,内蒙古自治区,1998,0.0821232,0.04124227104,0.020036418336,0.08518639536,1.6627457283690845
142,内蒙古自治区,1999,0.0694488,0.046968223440000005,0.015075945504000002,0.07634680206000001,2.816463351418599
143,内蒙古自治区,2000,0.05649599999999999,0.03352755119999999,0.014693479679999998,0.06516107399999999,2.5385868026054945
144,内蒙古自治区,2001,0.0506016,0.02849629104,0.01267064064,0.0546750288,2.265541010560931
145,内蒙古自治区,2002,0.0866976,0.062201193120000005,0.025174382111999998,0.0999081468,1.9441137932307238
146,内蒙古自治区,2003,0.0957168,0.06757127496000001,0.028273785552,0.10616668164,1.3859635925981646
147,内蒙古自治区,2004,0.0819648,0.05851057248000001,0.019771549056000003,0.10092735648000001,1.771248145545405
148,内蒙古自治区,2005,0.0891,0.07484845500000001,0.021922163999999997,0.10968209999999999,1.9584736251402919
149,内蒙古自治区,2006,0.11313119999999999,0.06971144543999999,0.023843531712,0.13790410452,1.4408050122335838
150,内蒙古自治区,2007,0.0837864,0.06618706668,0.01992440592,0.09636902262,1.7502840556462624
151,内蒙古自治区,2008,0.10651200000000001,0.07275302160000001,0.02923434864,0.11808186600000001,1.2908404686795851
152,内蒙古自治区,2009,0.089088,0.08455787520000001,0.02550500352,0.0931949568,1.9213586566091954
153,内蒙古自治区,2010,0.080928,0.052692220799999995,0.0200984688,0.0923772888,2.468984776591538
154,内蒙古自治区,2011,0.0953064,0.06863013863999999,0.020811105504,0.10389112398,1.5522567214793552
155,内蒙古自治区,2012,0.11512319999999998,0.06545905151999999,0.028885562111999993,0.12090814079999998,0.9984086613297755
156,内蒙古自治区,2013,0.0967032,0.08330013648000001,0.020960418600000003,0.09736561692000001,2.043469088923634
157,内蒙古自治区,2014,0.0943296,0.08854719552,0.024652097664,0.10467755712,1.5570934256055364
158,内蒙古自治区,2015,0.094836,0.06695421600000001,0.021453799920000002,0.1053509415,1.941984056687334
159,内蒙古自治区,2016,0.0990144,0.06816151296,0.020731635071999998,0.11033174592,1.1015569452524077
160,内蒙古自治区,2017,0.11677199999999999,0.1065953202,0.024048025679999994,0.12938045669999998,1.2854965231391087
161,内蒙古自治区,2018,0.12321119999999999,0.06174729288,0.025908851136,0.13565553119999998,1.445485475346397
162,内蒙古自治区,2019,0.1402128,0.07138233648,0.034755948864,0.15427263852,1.4009419967363892
163,内蒙古自治区,2020,0.138336,0.1136291904,0.041265628799999995,0.1548740688,1.3788890816562573
164,内蒙古自治区,2021,0.1792848,0.09979888392,0.049789181807999995,0.22258656132000001,0.8556218932112483
165,内蒙古自治区,2022,0.1092672,0.09383867136,0.029898783936,0.12935597472,0.9278173138874245
166,辽宁省,1990,0.171984,0.1559722896,0.04810564464,0.1989768888,1.038003535212578
167,辽宁省,1991,0.21753599999999998,0.13493758079999998,0.04429250496,0.23008238879999998,0.6861852750809061
168,辽宁省,1992,0.2184768,0.13005923904,0.04667756832,0.23099552064,0.8897512230131529
169,辽宁省,1993,0.278304,0.22521751199999998,0.06096805728,0.3354676416,0.5938829481430379
170,辽宁省,1994,0.2421216,0.22326032735999998,0.068442933888,0.2470850928,0.8065368806417931
171,辽宁省,1995,0.32014800000000004,0.3195717336000001,0.07632328320000001,0.32823974070000006,0.5976610817496907
172,辽宁省,1996,0.2986752,0.16213583231999998,0.084889465344,0.31740213504,0.6141453994171596
173,辽宁省,1997,0.30224639999999997,0.22107812927999998,0.08443253183999999,0.35689254911999996,0.47699492864100285
174,辽宁省,1998,0.31237919999999997,0.15665816879999997,0.06807679905599999,0.38514793463999997,0.3436528424427747
175,辽宁省,1999,0.3266328,0.27512280744,0.094583059896,0.37624832232,0.36061901927791695
176,辽宁省,2000,0.348768,0.33159117600000004,0.09588678624000001,0.36445384080000004,0.5460936783191118
177,辽宁省,2001,0.3635352,0.23991505523999998,0.09001131552000001,0.39362682618,0.5244333973711487
178,辽宁省,2002,0.47387999999999997,0.36834692399999996,0.1259762592,0.56912988,0.37534818941504183
179,辽宁省,2003,0.47311919999999996,0.44567828639999996,0.115734418704,0.5475999900599999,0.2690865219589482
180,辽宁省,2004,0.47047680000000003,0.34805873664000003,0.09932235724800001,0.48949582464,0.3961087985634998
181,辽宁省,2005,0.5231399999999999,0.4582444829999999,0.15401241599999999,0.6134339639999999,0.2413503077570058
182,辽宁省,2006,0.45708,0.258044514,0.1231007856,0.45813128399999997,0.2819637700183775
183,辽宁省,2007,0.580608,0.48759459839999997,0.15417464832,0.6039774720000001,0.29300319664902996
184,辽宁省,2008,0.5828928,0.57132237792,0.14852108544,0.6987864609600001,0.2481588381259813
185,辽宁省,2009,0.5687016,0.45004201116000003,0.119899358328,0.58556360244,0.18025270194421816
186,辽宁省,2010,0.6215040000000001,0.4186140192000001,0.14449346496,0.6929924976,0.2763940376892184
187,辽宁省,2011,0.5942328,0.37712984652,0.148035275136,0.7077312648,0.2853258857471348
188,辽宁省,2012,0.5668608,0.37591373952,0.16308585216000002,0.7084909708800001,0.30617746014541836
189,辽宁省,2013,0.6606072000000001,0.37740489336000005,0.18797577876000002,0.7860069617400001,0.2128950456489121
190,辽宁省,2014,0.6912336,0.64602692256,0.158168072352,0.804855123,0.20731052425692273
191,辽宁省,2015,0.7545719999999999,0.6754551258,0.20251957907999996,0.8393481641999999,0.15370302635136213
192,辽宁省,2016,0.6720191999999999,0.46617971903999994,0.15783042931199998,0.8349502550399999,0.2590253373713133
193,辽宁省,2017,0.6278159999999999,0.38739386279999993,0.17038926239999996,0.7310132549999999,0.22213514787772215
194,辽宁省,2018,0.64068,0.457253316,0.17641123800000003,0.713909724,0.29829243928326155
195,辽宁省,2019,0.8422128,0.43344481752,0.220482888912,0.9108741985200001,0.18757729637925236
196,辽宁省,2020,0.817056,0.454078872,0.21399513696000003,0.8275551696000001,0.15948723220929775
197,辽宁省,2021,0.695688,0.4712242668,0.16691642184,0.7308724206,0.2337973344372765
198,辽宁省,2022,0.8400672,0.63861908544,0.23116129142400002,0.86573125296,0.21544704995028965
199,吉林省,1990,0.140232,0.111729846,0.03551094936,0.1736282508,1.0120371955045924
200,吉林省,1991,0.1186152,0.11120174999999999,0.031353555816,0.13259103594000002,1.5013252938915078
201,吉林省,1992,0.1160352,0.1138015224,0.026654445792000003,0.12047644728,1.3827700559830118
202,吉林省,1993,0.17472000000000001,0.13477900800000003,0.0372485568,0.19107816000000002,0.7687728937728937
203,吉林省,1994,0.1474704,0.08628493104,0.042602723856,0.16462489428000002,1.2621515910989596
204,吉林省,1995,0.20840399999999998,0.18227013839999998,0.047136816719999995,0.22381026569999998,0.9077560891345657
205,吉林省,1996,0.172032,0.13371187199999998,0.04571578368,0.20909199359999997,0.8457728794642857
206,吉林省,1997,0.23500799999999997,0.22442088959999995,0.06289284095999999,0.28660988159999995,0.6550840822440088
207,吉林省,1998,0.23829119999999998,0.13228735968,0.05523113433599999,0.28331036495999995,0.7252470926328795
208,吉林省,1999,0.2135904,0.19958954928,0.060362782944,0.23568098712000002,0.9234497430596131
209,吉林省,2000,0.25790399999999997,0.2572979256,0.06461526816,0.2736748296,0.6500868540232025
210,吉林省,2001,0.20401919999999998,0.18319904063999998,0.046808125056,0.21147610175999998,0.6245490620490621
211,吉林省,2002,0.28580639999999996,0.1556215848,0.08091179183999998,0.31727368463999994,0.620315010440634
212,吉林省,2003,0.2462472,0.2126344572,0.06727719751200001,0.25864574652,0.6610024398246965
213,吉林省,2004,0.3235392,0.26666100864,0.094913459712,0.33041440800000005,0.45073363598599486
214,吉林省,2005,0.3564,0.3133647,0.096826752,0.39111336,0.4834455667789001
215,吉林省,2006,0.27924,0.180263382,0.07254655199999999,0.31670004599999996,0.47453803180060167
216,吉林省,2007,0.3759048,0.36361271304,0.08123302728,0.43514739647999995,0.4499011451835678
217,吉林省,2008,0.3552192,0.26369697312,0.08717079168,0.37113302016000005,0.5080524926580545
218,吉林省,2009,0.35419439999999996,0.33986723651999995,0.08547065066399999,0.37049619725999994,0.5421598986319378
219,吉林省,2010,0.291312,0.2899428336,0.06201449856,0.3236986116,0.6358131487889273
220,吉林省,2011,0.35139119999999996,0.22401189,0.10265893907999998,0.41406182051999996,0.3598553407142808
221,吉林省,2012,0.3675648,0.339078528,0.10982468659200002,0.41600984064,0.42925764382225934
222,吉林省,2013,0.35838000000000003,0.34719854400000005,0.09617844060000001,0.38180909250000006,0.40811429209219263
223,吉林省,2014,0.3465552,0.23941765992,0.08878051113600001,0.41676728352,0.5541974265571545
224,吉林省,2015,0.440664,0.3097647588,0.09774368184000001,0.5385685242,0.35569050342210845
225,吉林省,2016,0.48167999999999994,0.31870357199999994,0.12114251999999999,0.5441057279999999,0.33669656203288495
226,吉林省,2017,0.3981792,0.30725497968,0.097466304576,0.47004059112,0.432167225209152
227,吉林省,2018,0.42645120000000003,0.41043795744,0.09508582406400001,0.46478916288,0.3922136929149221
228,吉林省,2019,0.3925584,0.38356881264,0.095415244704,0.41713255584,0.3028593962070357
229,吉林省,2020,0.436896,0.2938344048,0.12320467200000002,0.5459670864,0.32547791694133155
230,吉林省,2021,0.41013120000000003,0.22807396032000002,0.100711817472,0.50286186432,0.26167236240500596
231,吉林省,2022,0.5864543999999999,0.5799740788799999,0.15939244137599998,0.63386923824,0.33332514855374945
232,黑龙江省,1990,0.17352,0.12807511200000002,0.0439335288,0.20980303200000003,0.9747579529737205
233,黑龙江省,1991,0.2228424,0.15780584556,0.065796447024,0.23299844238,0.8280740110499618
234,黑龙江省,1992,0.2172096,0.20311269696,0.04532078304,0.25667115408,0.4966631309113409
235,黑龙江省,1993,0.2351856,0.15084804384,0.055863635568,0.27032232864,0.4828952112714385
236,黑龙江省,1994,0.28203839999999997,0.16588088495999997,0.06616056787199999,0.33365847815999994,0.6584209809728038
237,黑龙江省,1995,0.271836,0.1427954508,0.0740209428,0.33677762040000003,0.591790638473197
238,黑龙江省,1996,0.2933376,0.23453807807999996,0.077071521024,0.31111385855999996,0.35092671379325396
239,黑龙江省,1997,0.3629976,0.28571541095999997,0.080509237704,0.36808864133999997,0.5222073093596211
240,黑龙江省,1998,0.3737232,0.3544764552,0.07867994529599999,0.40550835815999997,0.43160285473312876
241,黑龙江省,1999,0.376884,0.19974852,0.08527754268000001,0.3916955412,0.5082996359622589
242,黑龙江省,2000,0.418368,0.32477907840000003,0.09261412416,0.46122980160000004,0.29211125133853444
243,黑龙江省,2001,0.3990672,0.26687619,0.11450036102399999,0.42128526635999997,0.25702438085615653
244,黑龙江省,2002,0.43253759999999997,0.26479951871999996,0.11557837209599998,0.535805952,0.3551598751183712
245,黑龙江省,2003,0.424764,0.2871192258,0.09184247207999999,0.4623131375999999,0.3834129069318492
246,黑龙江省,2004,0.4433472,0.33523698528,0.13207313088,0.45432004319999997,0.23611291556594918
247,黑龙江省,2005,0.5292,0.37020186,0.128050524,0.58037364,0.32447089947089947
248,黑龙江省,2006,0.4781088,0.39374650224,0.140865195744,0.55600467624,0.415428454778494
249,黑龙江省,2007,0.5387472,0.41319216503999995,0.12491931326399999,0.66243008844,0.2384791976645076
250,黑龙江省,2008,0.5165664,0.28666852368,0.11230153536,0.57624273336,0.3562949506588117
251,黑龙江省,2009,0.553668,0.5094576102000001,0.14823353364,0.628136346,0.2983737546688629
252,黑龙江省,2010,0.551376,0.45698042879999995,0.11370475872,0.6626023236,0.23704332433765707
253,黑龙江省,2011,0.6377568,0.3823352016,0.185835953952,0.74053130832,0.3019019162163383
254,黑龙江省,2012,0.5773056,0.46666498175999993,0.13466807731199998,0.59475466176,0.2564846071127666
255,黑龙江省,2013,0.7053552,0.6763298335199999,0.206203539168,0.74208657204,0.17942732966312577
256,黑龙江省,2014,0.5817264,0.47186736935999996,0.126601116432,0.5957314630799999,0.25534340542220535
257,黑龙江省,2015,0.6779639999999999,0.4131173634,0.19670447495999996,0.7952178737999999,0.21793192558896934
258,黑龙江省,2016,0.6224256,0.33648327936,0.15820191475200002,0.6599734243200001,0.31899394883500937
259,黑龙江省,2017,0.720168,0.39133929120000005,0.16589790048,0.7839568806,0.17795847635551704
260,黑龙江省,2018,0.701328,0.6710656967999999,0.17348750736,0.7769662248,0.27452204959733534
261,黑龙江省,2019,0.6752303999999999,0.5458900168799999,0.18551955239999995,0.8195440172399998,0.17965719552911127
262,黑龙江省,2020,0.7337279999999999,0.42633265439999996,0.19921448928,0.7401114336,0.17540559989532906
263,黑龙江省,2021,0.6898824,0.34552760004,0.190435137696,0.70180011846,0.2581309510142598
264,黑龙江省,2022,0.8521632,0.76613732496,0.195239110752,1.05872755968,0.1685240573636599
265,上海市,1990,0.23500799999999997,0.13344929279999998,0.057450055679999994,0.26607018239999997,0.6263616557734206
266,上海市,1991,0.2700984,0.25914590988,0.079079409552,0.33440882904,0.3950041910651821
267,上海市,1992,0.2769984,0.2420966016,0.08098879219199999,0.29747550671999995,0.7068993900325778
268,上海市,1993,0.28320239999999997,0.22831777488,0.084569900688,0.3312406070999999,0.6122476363194662
269,上海市,1994,0.30730559999999996,0.26349918671999994,0.07904821948799999,0.30984855384,0.5690426728312143
270,上海市,1995,0.34552799999999995,0.21177411119999998,0.08224257455999999,0.35784607319999995,0.5220416290430877
271,上海市,1996,0.4198272,0.34669330176,0.10832381414400001,0.50805388608,0.2747797188938687
272,上海市,1997,0.3742992,0.27142306488,0.084561675264,0.45910604124000004,0.46689920790640216
273,上海市,1998,0.43787519999999996,0.30469545791999997,0.090894134016,0.4704312211199999,0.2851954164108861
274,上海市,1999,0.4799856,0.36750097464,0.14110616668800002,0.52229633064,0.31880123070358773
275,上海市,2000,0.437328,0.2696345784,0.09556491455999999,0.4910537448,0.3359263527603995
276,上海市,2001,0.5246136,0.37976778503999997,0.14329820484,0.5527328889600001,0.28926051478650194
277,上海市,2002,0.5156976,0.46172984615999996,0.132286748352,0.6177412626,0.31361402496346696
278,上海市,2003,0.49818,0.448635999,0.1041644562,0.5188544700000001,0.3686619294231001
279,上海市,2004,0.6016320000000001,0.5996766960000001,0.16816817664000003,0.6376697568,0.18120711664273173
280,上海市,2005,0.54402,0.46315142699999995,0.147211812,0.607833546,0.2933899488989376
281,上海市,2006,0.596544,0.3322153536,0.1676586912,0.6405987744,0.2114512927797447
